[TRAIN] Step  7537/10000 | Loss: 2.7539 | LR: 0.000128 | dt: 734.62ms | tok/sec: 1393.92
[TRAIN] Step  7538/10000 | Loss: 2.6540 | LR: 0.000128 | dt: 720.02ms | tok/sec: 1422.18
[TRAIN] Step  7539/10000 | Loss: 2.3910 | LR: 0.000128 | dt: 725.00ms | tok/sec: 1412.41
[TRAIN] Step  7540/10000 | Loss: 2.4355 | LR: 0.000128 | dt: 714.75ms | tok/sec: 1432.67
[TRAIN] Step  7541/10000 | Loss: 2.4239 | LR: 0.000128 | dt: 727.48ms | tok/sec: 1407.61
[TRAIN] Step  7542/10000 | Loss: 2.1079 | LR: 0.000128 | dt: 748.38ms | tok/sec: 1368.28
[TRAIN] Step  7543/10000 | Loss: 1.9268 | LR: 0.000128 | dt: 747.17ms | tok/sec: 1370.50
[TRAIN] Step  7544/10000 | Loss: 1.9893 | LR: 0.000128 | dt: 844.35ms | tok/sec: 1212.76
[TRAIN] Step  7545/10000 | Loss: 1.9855 | LR: 0.000128 | dt: 755.37ms | tok/sec: 1355.63
[TRAIN] Step  7546/10000 | Loss: 2.0803 | LR: 0.000128 | dt: 713.35ms | tok/sec: 1435.47
[TRAIN] Step  7547/10000 | Loss: 2.1743 | LR: 0.000128 | dt: 713.79ms | tok/sec: 1434.60
[TRAIN] Step  7548/10000 | Loss: 1.7745 | LR: 0.000128 | dt: 711.47ms | tok/sec: 1439.28
[TRAIN] Step  7549/10000 | Loss: 1.9160 | LR: 0.000127 | dt: 710.62ms | tok/sec: 1440.99
[TRAIN] Step  7550/10000 | Loss: 2.4169 | LR: 0.000127 | dt: 715.12ms | tok/sec: 1431.93
[TRAIN] Step  7551/10000 | Loss: 2.3216 | LR: 0.000127 | dt: 711.66ms | tok/sec: 1438.89
[TRAIN] Step  7552/10000 | Loss: 2.2871 | LR: 0.000127 | dt: 710.86ms | tok/sec: 1440.50
[TRAIN] Step  7553/10000 | Loss: 1.9132 | LR: 0.000127 | dt: 712.90ms | tok/sec: 1436.39
[TRAIN] Step  7554/10000 | Loss: 2.5405 | LR: 0.000127 | dt: 707.14ms | tok/sec: 1448.09
[TRAIN] Step  7555/10000 | Loss: 2.2643 | LR: 0.000127 | dt: 710.23ms | tok/sec: 1441.78
[TRAIN] Step  7556/10000 | Loss: 2.4650 | LR: 0.000127 | dt: 710.76ms | tok/sec: 1440.71
[TRAIN] Step  7557/10000 | Loss: 2.2177 | LR: 0.000127 | dt: 716.37ms | tok/sec: 1429.43
[TRAIN] Step  7558/10000 | Loss: 2.1238 | LR: 0.000127 | dt: 707.17ms | tok/sec: 1448.02
[TRAIN] Step  7559/10000 | Loss: 2.2628 | LR: 0.000127 | dt: 723.59ms | tok/sec: 1415.16
[TRAIN] Step  7560/10000 | Loss: 2.0810 | LR: 0.000127 | dt: 741.65ms | tok/sec: 1380.70
[TRAIN] Step  7561/10000 | Loss: 2.5287 | LR: 0.000127 | dt: 744.92ms | tok/sec: 1374.65
[TRAIN] Step  7562/10000 | Loss: 2.1372 | LR: 0.000127 | dt: 739.57ms | tok/sec: 1384.59
[TRAIN] Step  7563/10000 | Loss: 1.8267 | LR: 0.000127 | dt: 746.42ms | tok/sec: 1371.88
[TRAIN] Step  7564/10000 | Loss: 1.9612 | LR: 0.000127 | dt: 712.93ms | tok/sec: 1436.33
[TRAIN] Step  7565/10000 | Loss: 2.1096 | LR: 0.000126 | dt: 709.98ms | tok/sec: 1442.28
[TRAIN] Step  7566/10000 | Loss: 2.4398 | LR: 0.000126 | dt: 707.86ms | tok/sec: 1446.61
[TRAIN] Step  7567/10000 | Loss: 2.1289 | LR: 0.000126 | dt: 708.97ms | tok/sec: 1444.34
[TRAIN] Step  7568/10000 | Loss: 2.1833 | LR: 0.000126 | dt: 711.60ms | tok/sec: 1439.02
[TRAIN] Step  7569/10000 | Loss: 1.8648 | LR: 0.000126 | dt: 707.17ms | tok/sec: 1448.03
[TRAIN] Step  7570/10000 | Loss: 2.1790 | LR: 0.000126 | dt: 711.67ms | tok/sec: 1438.88
[TRAIN] Step  7571/10000 | Loss: 2.3190 | LR: 0.000126 | dt: 712.33ms | tok/sec: 1437.53
[TRAIN] Step  7572/10000 | Loss: 2.2727 | LR: 0.000126 | dt: 714.89ms | tok/sec: 1432.39
[TRAIN] Step  7573/10000 | Loss: 2.9335 | LR: 0.000126 | dt: 716.45ms | tok/sec: 1429.28
[TRAIN] Step  7574/10000 | Loss: 1.8272 | LR: 0.000126 | dt: 703.85ms | tok/sec: 1454.86
[TRAIN] Step  7575/10000 | Loss: 2.1498 | LR: 0.000126 | dt: 712.22ms | tok/sec: 1437.76
[TRAIN] Step  7576/10000 | Loss: 2.1308 | LR: 0.000126 | dt: 708.36ms | tok/sec: 1445.58
[TRAIN] Step  7577/10000 | Loss: 2.3995 | LR: 0.000126 | dt: 708.96ms | tok/sec: 1444.38
[TRAIN] Step  7578/10000 | Loss: 2.2347 | LR: 0.000126 | dt: 755.33ms | tok/sec: 1355.70
[TRAIN] Step  7579/10000 | Loss: 2.0295 | LR: 0.000126 | dt: 732.44ms | tok/sec: 1398.06
[TRAIN] Step  7580/10000 | Loss: 2.1378 | LR: 0.000126 | dt: 734.32ms | tok/sec: 1394.49
[TRAIN] Step  7581/10000 | Loss: 1.8091 | LR: 0.000126 | dt: 761.88ms | tok/sec: 1344.04
[TRAIN] Step  7582/10000 | Loss: 1.7031 | LR: 0.000125 | dt: 733.67ms | tok/sec: 1395.71
[TRAIN] Step  7583/10000 | Loss: 1.9498 | LR: 0.000125 | dt: 708.65ms | tok/sec: 1445.01
[TRAIN] Step  7584/10000 | Loss: 1.7563 | LR: 0.000125 | dt: 709.98ms | tok/sec: 1442.29
[TRAIN] Step  7585/10000 | Loss: 2.0162 | LR: 0.000125 | dt: 707.82ms | tok/sec: 1446.71
[TRAIN] Step  7586/10000 | Loss: 1.5498 | LR: 0.000125 | dt: 708.91ms | tok/sec: 1444.48
[TRAIN] Step  7587/10000 | Loss: 1.6841 | LR: 0.000125 | dt: 712.47ms | tok/sec: 1437.26
[TRAIN] Step  7588/10000 | Loss: 1.7395 | LR: 0.000125 | dt: 709.15ms | tok/sec: 1443.98
[TRAIN] Step  7589/10000 | Loss: 1.5624 | LR: 0.000125 | dt: 716.33ms | tok/sec: 1429.51
[TRAIN] Step  7590/10000 | Loss: 1.8531 | LR: 0.000125 | dt: 710.01ms | tok/sec: 1442.22
[TRAIN] Step  7591/10000 | Loss: 1.8106 | LR: 0.000125 | dt: 706.11ms | tok/sec: 1450.20
[TRAIN] Step  7592/10000 | Loss: 1.7470 | LR: 0.000125 | dt: 707.88ms | tok/sec: 1446.56
[TRAIN] Step  7593/10000 | Loss: 1.9374 | LR: 0.000125 | dt: 704.45ms | tok/sec: 1453.62
[TRAIN] Step  7594/10000 | Loss: 2.2335 | LR: 0.000125 | dt: 708.56ms | tok/sec: 1445.19
[TRAIN] Step  7595/10000 | Loss: 2.0101 | LR: 0.000125 | dt: 706.09ms | tok/sec: 1450.25
[TRAIN] Step  7596/10000 | Loss: 1.8510 | LR: 0.000125 | dt: 724.13ms | tok/sec: 1414.11
[TRAIN] Step  7597/10000 | Loss: 1.7292 | LR: 0.000125 | dt: 737.23ms | tok/sec: 1388.98
[TRAIN] Step  7598/10000 | Loss: 2.0536 | LR: 0.000125 | dt: 743.68ms | tok/sec: 1376.94
[TRAIN] Step  7599/10000 | Loss: 1.9879 | LR: 0.000125 | dt: 725.43ms | tok/sec: 1411.57
[TRAIN] Step  7600/10000 | Loss: 2.0605 | LR: 0.000124 | dt: 3959.66ms | tok/sec:  258.61
[TRAIN] Step  7601/10000 | Loss: 1.7403 | LR: 0.000124 | dt: 712.07ms | tok/sec: 1438.06
[TRAIN] Step  7602/10000 | Loss: 2.1047 | LR: 0.000124 | dt: 716.27ms | tok/sec: 1429.63
[TRAIN] Step  7603/10000 | Loss: 1.9475 | LR: 0.000124 | dt: 706.88ms | tok/sec: 1448.62
[TRAIN] Step  7604/10000 | Loss: 1.8726 | LR: 0.000124 | dt: 708.83ms | tok/sec: 1444.64
[TRAIN] Step  7605/10000 | Loss: 1.8297 | LR: 0.000124 | dt: 713.94ms | tok/sec: 1434.29
[TRAIN] Step  7606/10000 | Loss: 1.7764 | LR: 0.000124 | dt: 709.20ms | tok/sec: 1443.88
[TRAIN] Step  7607/10000 | Loss: 1.8012 | LR: 0.000124 | dt: 711.77ms | tok/sec: 1438.66
[TRAIN] Step  7608/10000 | Loss: 1.7253 | LR: 0.000124 | dt: 708.70ms | tok/sec: 1444.91
[TRAIN] Step  7609/10000 | Loss: 1.7629 | LR: 0.000124 | dt: 706.66ms | tok/sec: 1449.06
[TRAIN] Step  7610/10000 | Loss: 1.6937 | LR: 0.000124 | dt: 731.36ms | tok/sec: 1400.14
[TRAIN] Step  7611/10000 | Loss: 1.9450 | LR: 0.000124 | dt: 742.95ms | tok/sec: 1378.28
[TRAIN] Step  7612/10000 | Loss: 1.5537 | LR: 0.000124 | dt: 737.02ms | tok/sec: 1389.38
[TRAIN] Step  7613/10000 | Loss: 2.3088 | LR: 0.000124 | dt: 757.77ms | tok/sec: 1351.33
[TRAIN] Step  7614/10000 | Loss: 2.1724 | LR: 0.000124 | dt: 741.23ms | tok/sec: 1381.48
[TRAIN] Step  7615/10000 | Loss: 2.4902 | LR: 0.000124 | dt: 713.38ms | tok/sec: 1435.42
[TRAIN] Step  7616/10000 | Loss: 2.2233 | LR: 0.000124 | dt: 713.10ms | tok/sec: 1435.98
[TRAIN] Step  7617/10000 | Loss: 2.7699 | LR: 0.000123 | dt: 709.37ms | tok/sec: 1443.53
[TRAIN] Step  7618/10000 | Loss: 2.3999 | LR: 0.000123 | dt: 714.00ms | tok/sec: 1434.17
[TRAIN] Step  7619/10000 | Loss: 2.2208 | LR: 0.000123 | dt: 705.89ms | tok/sec: 1450.65
[TRAIN] Step  7620/10000 | Loss: 1.9843 | LR: 0.000123 | dt: 711.04ms | tok/sec: 1440.15
[TRAIN] Step  7621/10000 | Loss: 2.2282 | LR: 0.000123 | dt: 711.33ms | tok/sec: 1439.56
[TRAIN] Step  7622/10000 | Loss: 2.0617 | LR: 0.000123 | dt: 712.61ms | tok/sec: 1436.97
[TRAIN] Step  7623/10000 | Loss: 1.7124 | LR: 0.000123 | dt: 710.29ms | tok/sec: 1441.67
[TRAIN] Step  7624/10000 | Loss: 1.9092 | LR: 0.000123 | dt: 708.27ms | tok/sec: 1445.77
[TRAIN] Step  7625/10000 | Loss: 2.1980 | LR: 0.000123 | dt: 706.40ms | tok/sec: 1449.61
[TRAIN] Step  7626/10000 | Loss: 2.0277 | LR: 0.000123 | dt: 711.46ms | tok/sec: 1439.29
[TRAIN] Step  7627/10000 | Loss: 1.8551 | LR: 0.000123 | dt: 710.03ms | tok/sec: 1442.20
[TRAIN] Step  7628/10000 | Loss: 1.8576 | LR: 0.000123 | dt: 731.37ms | tok/sec: 1400.10
[TRAIN] Step  7629/10000 | Loss: 2.1261 | LR: 0.000123 | dt: 748.47ms | tok/sec: 1368.12
[TRAIN] Step  7630/10000 | Loss: 2.3801 | LR: 0.000123 | dt: 741.10ms | tok/sec: 1381.73
[TRAIN] Step  7631/10000 | Loss: 1.8708 | LR: 0.000123 | dt: 739.46ms | tok/sec: 1384.79
[TRAIN] Step  7632/10000 | Loss: 1.9722 | LR: 0.000123 | dt: 752.06ms | tok/sec: 1361.60
[TRAIN] Step  7633/10000 | Loss: 1.6936 | LR: 0.000123 | dt: 710.24ms | tok/sec: 1441.76
[TRAIN] Step  7634/10000 | Loss: 1.4289 | LR: 0.000122 | dt: 713.10ms | tok/sec: 1435.99
[TRAIN] Step  7635/10000 | Loss: 2.1262 | LR: 0.000122 | dt: 709.41ms | tok/sec: 1443.46
[TRAIN] Step  7636/10000 | Loss: 2.0104 | LR: 0.000122 | dt: 713.43ms | tok/sec: 1435.33
[TRAIN] Step  7637/10000 | Loss: 1.9665 | LR: 0.000122 | dt: 714.42ms | tok/sec: 1433.32
[TRAIN] Step  7638/10000 | Loss: 1.7546 | LR: 0.000122 | dt: 726.73ms | tok/sec: 1409.06
[TRAIN] Step  7639/10000 | Loss: 1.7449 | LR: 0.000122 | dt: 711.57ms | tok/sec: 1439.07
[TRAIN] Step  7640/10000 | Loss: 1.9805 | LR: 0.000122 | dt: 708.20ms | tok/sec: 1445.91
[TRAIN] Step  7641/10000 | Loss: 1.6212 | LR: 0.000122 | dt: 708.59ms | tok/sec: 1445.13
[TRAIN] Step  7642/10000 | Loss: 1.7050 | LR: 0.000122 | dt: 714.31ms | tok/sec: 1433.55
[TRAIN] Step  7643/10000 | Loss: 1.6770 | LR: 0.000122 | dt: 716.26ms | tok/sec: 1429.65
[TRAIN] Step  7644/10000 | Loss: 1.6436 | LR: 0.000122 | dt: 710.33ms | tok/sec: 1441.59
[TRAIN] Step  7645/10000 | Loss: 1.8382 | LR: 0.000122 | dt: 707.76ms | tok/sec: 1446.82
[TRAIN] Step  7646/10000 | Loss: 2.1023 | LR: 0.000122 | dt: 724.33ms | tok/sec: 1413.72
[TRAIN] Step  7647/10000 | Loss: 1.7618 | LR: 0.000122 | dt: 740.72ms | tok/sec: 1382.44
[TRAIN] Step  7648/10000 | Loss: 1.7178 | LR: 0.000122 | dt: 744.37ms | tok/sec: 1375.66
[TRAIN] Step  7649/10000 | Loss: 2.4430 | LR: 0.000122 | dt: 736.80ms | tok/sec: 1389.80
[TRAIN] Step  7650/10000 | Loss: 2.6058 | LR: 0.000122 | dt: 750.96ms | tok/sec: 1363.59
[TRAIN] Step  7651/10000 | Loss: 2.4840 | LR: 0.000121 | dt: 712.18ms | tok/sec: 1437.83
[TRAIN] Step  7652/10000 | Loss: 2.6567 | LR: 0.000121 | dt: 707.22ms | tok/sec: 1447.93
[TRAIN] Step  7653/10000 | Loss: 2.1753 | LR: 0.000121 | dt: 710.81ms | tok/sec: 1440.61
[TRAIN] Step  7654/10000 | Loss: 2.2311 | LR: 0.000121 | dt: 714.53ms | tok/sec: 1433.11
[TRAIN] Step  7655/10000 | Loss: 2.1393 | LR: 0.000121 | dt: 715.37ms | tok/sec: 1431.43
[TRAIN] Step  7656/10000 | Loss: 2.0441 | LR: 0.000121 | dt: 710.14ms | tok/sec: 1441.97
[TRAIN] Step  7657/10000 | Loss: 2.2209 | LR: 0.000121 | dt: 715.43ms | tok/sec: 1431.30
[TRAIN] Step  7658/10000 | Loss: 2.0277 | LR: 0.000121 | dt: 722.15ms | tok/sec: 1418.00
[TRAIN] Step  7659/10000 | Loss: 1.9750 | LR: 0.000121 | dt: 714.15ms | tok/sec: 1433.88
[TRAIN] Step  7660/10000 | Loss: 2.7799 | LR: 0.000121 | dt: 710.91ms | tok/sec: 1440.40
[TRAIN] Step  7661/10000 | Loss: 2.4053 | LR: 0.000121 | dt: 713.36ms | tok/sec: 1435.47
[TRAIN] Step  7662/10000 | Loss: 2.7366 | LR: 0.000121 | dt: 708.27ms | tok/sec: 1445.78
[TRAIN] Step  7663/10000 | Loss: 2.6146 | LR: 0.000121 | dt: 714.05ms | tok/sec: 1434.08
[TRAIN] Step  7664/10000 | Loss: 2.3797 | LR: 0.000121 | dt: 711.46ms | tok/sec: 1439.28
[TRAIN] Step  7665/10000 | Loss: 1.9617 | LR: 0.000121 | dt: 747.71ms | tok/sec: 1369.51
[TRAIN] Step  7666/10000 | Loss: 2.5101 | LR: 0.000121 | dt: 740.15ms | tok/sec: 1383.50
[TRAIN] Step  7667/10000 | Loss: 2.1874 | LR: 0.000121 | dt: 737.00ms | tok/sec: 1389.42
[TRAIN] Step  7668/10000 | Loss: 2.1704 | LR: 0.000121 | dt: 754.23ms | tok/sec: 1357.67
[TRAIN] Step  7669/10000 | Loss: 2.0050 | LR: 0.000120 | dt: 733.32ms | tok/sec: 1396.39
[TRAIN] Step  7670/10000 | Loss: 2.0304 | LR: 0.000120 | dt: 710.34ms | tok/sec: 1441.57
[TRAIN] Step  7671/10000 | Loss: 2.2899 | LR: 0.000120 | dt: 714.78ms | tok/sec: 1432.60
[TRAIN] Step  7672/10000 | Loss: 1.7864 | LR: 0.000120 | dt: 710.64ms | tok/sec: 1440.96
[TRAIN] Step  7673/10000 | Loss: 2.1378 | LR: 0.000120 | dt: 710.64ms | tok/sec: 1440.96
[TRAIN] Step  7674/10000 | Loss: 2.2169 | LR: 0.000120 | dt: 712.35ms | tok/sec: 1437.50
[TRAIN] Step  7675/10000 | Loss: 1.8601 | LR: 0.000120 | dt: 712.75ms | tok/sec: 1436.69
[TRAIN] Step  7676/10000 | Loss: 1.9056 | LR: 0.000120 | dt: 713.75ms | tok/sec: 1434.68
[TRAIN] Step  7677/10000 | Loss: 1.8781 | LR: 0.000120 | dt: 709.38ms | tok/sec: 1443.52
[TRAIN] Step  7678/10000 | Loss: 1.7705 | LR: 0.000120 | dt: 713.58ms | tok/sec: 1435.02
[TRAIN] Step  7679/10000 | Loss: 2.1517 | LR: 0.000120 | dt: 713.32ms | tok/sec: 1435.54
[TRAIN] Step  7680/10000 | Loss: 1.8845 | LR: 0.000120 | dt: 710.91ms | tok/sec: 1440.40
[TRAIN] Step  7681/10000 | Loss: 1.9514 | LR: 0.000120 | dt: 709.32ms | tok/sec: 1443.64
[TRAIN] Step  7682/10000 | Loss: 1.9453 | LR: 0.000120 | dt: 712.94ms | tok/sec: 1436.31
[TRAIN] Step  7683/10000 | Loss: 1.8515 | LR: 0.000120 | dt: 720.25ms | tok/sec: 1421.72
[TRAIN] Step  7684/10000 | Loss: 1.9907 | LR: 0.000120 | dt: 748.26ms | tok/sec: 1368.51
[TRAIN] Step  7685/10000 | Loss: 1.8414 | LR: 0.000120 | dt: 742.51ms | tok/sec: 1379.10
[TRAIN] Step  7686/10000 | Loss: 2.0428 | LR: 0.000119 | dt: 745.96ms | tok/sec: 1372.73
[TRAIN] Step  7687/10000 | Loss: 1.9162 | LR: 0.000119 | dt: 745.24ms | tok/sec: 1374.05
[TRAIN] Step  7688/10000 | Loss: 1.8281 | LR: 0.000119 | dt: 710.78ms | tok/sec: 1440.66
[TRAIN] Step  7689/10000 | Loss: 1.6395 | LR: 0.000119 | dt: 712.72ms | tok/sec: 1436.76
[TRAIN] Step  7690/10000 | Loss: 1.6129 | LR: 0.000119 | dt: 713.19ms | tok/sec: 1435.80
[TRAIN] Step  7691/10000 | Loss: 2.1803 | LR: 0.000119 | dt: 712.89ms | tok/sec: 1436.40
[TRAIN] Step  7692/10000 | Loss: 1.4560 | LR: 0.000119 | dt: 714.93ms | tok/sec: 1432.31
[TRAIN] Step  7693/10000 | Loss: 1.6358 | LR: 0.000119 | dt: 708.30ms | tok/sec: 1445.72
[TRAIN] Step  7694/10000 | Loss: 1.7609 | LR: 0.000119 | dt: 708.57ms | tok/sec: 1445.16
[TRAIN] Step  7695/10000 | Loss: 1.9368 | LR: 0.000119 | dt: 711.38ms | tok/sec: 1439.45
[TRAIN] Step  7696/10000 | Loss: 2.0119 | LR: 0.000119 | dt: 707.97ms | tok/sec: 1446.40
[TRAIN] Step  7697/10000 | Loss: 1.6956 | LR: 0.000119 | dt: 716.19ms | tok/sec: 1429.78
[TRAIN] Step  7698/10000 | Loss: 1.6623 | LR: 0.000119 | dt: 711.99ms | tok/sec: 1438.22
[TRAIN] Step  7699/10000 | Loss: 2.0281 | LR: 0.000119 | dt: 721.39ms | tok/sec: 1419.49
[TRAIN] Step  7700/10000 | Loss: 1.9897 | LR: 0.000119 | dt: 715.74ms | tok/sec: 1430.70
[TRAIN] Step  7701/10000 | Loss: 2.0620 | LR: 0.000119 | dt: 724.70ms | tok/sec: 1413.00
[TRAIN] Step  7702/10000 | Loss: 1.7524 | LR: 0.000119 | dt: 736.33ms | tok/sec: 1390.69
[TRAIN] Step  7703/10000 | Loss: 1.7783 | LR: 0.000119 | dt: 751.69ms | tok/sec: 1362.26
[TRAIN] Step  7704/10000 | Loss: 2.0450 | LR: 0.000118 | dt: 741.87ms | tok/sec: 1380.30
[TRAIN] Step  7705/10000 | Loss: 1.7695 | LR: 0.000118 | dt: 738.28ms | tok/sec: 1387.02
[TRAIN] Step  7706/10000 | Loss: 1.9512 | LR: 0.000118 | dt: 710.10ms | tok/sec: 1442.05
[TRAIN] Step  7707/10000 | Loss: 1.9884 | LR: 0.000118 | dt: 710.09ms | tok/sec: 1442.06
[TRAIN] Step  7708/10000 | Loss: 2.0044 | LR: 0.000118 | dt: 712.47ms | tok/sec: 1437.26
[TRAIN] Step  7709/10000 | Loss: 1.6959 | LR: 0.000118 | dt: 705.60ms | tok/sec: 1451.25
[TRAIN] Step  7710/10000 | Loss: 1.3712 | LR: 0.000118 | dt: 710.85ms | tok/sec: 1440.53
[TRAIN] Step  7711/10000 | Loss: 1.4636 | LR: 0.000118 | dt: 709.86ms | tok/sec: 1442.54
[TRAIN] Step  7712/10000 | Loss: 1.7629 | LR: 0.000118 | dt: 709.32ms | tok/sec: 1443.63
[TRAIN] Step  7713/10000 | Loss: 1.6616 | LR: 0.000118 | dt: 716.72ms | tok/sec: 1428.72
[TRAIN] Step  7714/10000 | Loss: 1.5315 | LR: 0.000118 | dt: 712.85ms | tok/sec: 1436.49
[TRAIN] Step  7715/10000 | Loss: 1.6741 | LR: 0.000118 | dt: 709.92ms | tok/sec: 1442.41
[TRAIN] Step  7716/10000 | Loss: 1.6428 | LR: 0.000118 | dt: 710.77ms | tok/sec: 1440.70
[TRAIN] Step  7717/10000 | Loss: 2.1058 | LR: 0.000118 | dt: 711.42ms | tok/sec: 1439.38
[TRAIN] Step  7718/10000 | Loss: 2.1216 | LR: 0.000118 | dt: 711.75ms | tok/sec: 1438.70
[TRAIN] Step  7719/10000 | Loss: 1.9826 | LR: 0.000118 | dt: 724.98ms | tok/sec: 1412.45
[TRAIN] Step  7720/10000 | Loss: 1.9282 | LR: 0.000118 | dt: 745.24ms | tok/sec: 1374.06
[TRAIN] Step  7721/10000 | Loss: 2.0569 | LR: 0.000118 | dt: 749.51ms | tok/sec: 1366.23
[TRAIN] Step  7722/10000 | Loss: 1.6461 | LR: 0.000117 | dt: 731.17ms | tok/sec: 1400.49
[TRAIN] Step  7723/10000 | Loss: 1.7842 | LR: 0.000117 | dt: 758.72ms | tok/sec: 1349.64
[TRAIN] Step  7724/10000 | Loss: 1.8527 | LR: 0.000117 | dt: 714.47ms | tok/sec: 1433.22
[TRAIN] Step  7725/10000 | Loss: 1.6169 | LR: 0.000117 | dt: 711.07ms | tok/sec: 1440.07
[TRAIN] Step  7726/10000 | Loss: 1.7563 | LR: 0.000117 | dt: 710.66ms | tok/sec: 1440.91
[TRAIN] Step  7727/10000 | Loss: 1.6453 | LR: 0.000117 | dt: 707.63ms | tok/sec: 1447.09
[TRAIN] Step  7728/10000 | Loss: 1.4097 | LR: 0.000117 | dt: 706.72ms | tok/sec: 1448.94
[TRAIN] Step  7729/10000 | Loss: 1.7044 | LR: 0.000117 | dt: 713.11ms | tok/sec: 1435.97
[TRAIN] Step  7730/10000 | Loss: 1.5328 | LR: 0.000117 | dt: 709.34ms | tok/sec: 1443.59
[TRAIN] Step  7731/10000 | Loss: 1.6381 | LR: 0.000117 | dt: 710.25ms | tok/sec: 1441.74
[TRAIN] Step  7732/10000 | Loss: 1.6296 | LR: 0.000117 | dt: 716.50ms | tok/sec: 1429.16
[TRAIN] Step  7733/10000 | Loss: 1.7487 | LR: 0.000117 | dt: 711.01ms | tok/sec: 1440.20
[TRAIN] Step  7734/10000 | Loss: 1.7228 | LR: 0.000117 | dt: 710.88ms | tok/sec: 1440.47
[TRAIN] Step  7735/10000 | Loss: 1.5831 | LR: 0.000117 | dt: 714.48ms | tok/sec: 1433.21
[TRAIN] Step  7736/10000 | Loss: 2.0550 | LR: 0.000117 | dt: 710.49ms | tok/sec: 1441.26
[TRAIN] Step  7737/10000 | Loss: 1.4386 | LR: 0.000117 | dt: 718.53ms | tok/sec: 1425.14
[TRAIN] Step  7738/10000 | Loss: 1.7027 | LR: 0.000117 | dt: 747.79ms | tok/sec: 1369.36
[TRAIN] Step  7739/10000 | Loss: 2.0220 | LR: 0.000117 | dt: 747.93ms | tok/sec: 1369.11
[TRAIN] Step  7740/10000 | Loss: 1.7003 | LR: 0.000116 | dt: 738.54ms | tok/sec: 1386.51
[TRAIN] Step  7741/10000 | Loss: 2.5262 | LR: 0.000116 | dt: 744.47ms | tok/sec: 1375.47
[TRAIN] Step  7742/10000 | Loss: 2.2579 | LR: 0.000116 | dt: 740.39ms | tok/sec: 1383.06
[TRAIN] Step  7743/10000 | Loss: 1.5966 | LR: 0.000116 | dt: 713.83ms | tok/sec: 1434.51
[TRAIN] Step  7744/10000 | Loss: 1.7121 | LR: 0.000116 | dt: 710.97ms | tok/sec: 1440.28
[TRAIN] Step  7745/10000 | Loss: 1.4483 | LR: 0.000116 | dt: 714.33ms | tok/sec: 1433.52
[TRAIN] Step  7746/10000 | Loss: 1.5559 | LR: 0.000116 | dt: 710.96ms | tok/sec: 1440.31
[TRAIN] Step  7747/10000 | Loss: 1.6360 | LR: 0.000116 | dt: 709.78ms | tok/sec: 1442.69
[TRAIN] Step  7748/10000 | Loss: 1.7067 | LR: 0.000116 | dt: 712.07ms | tok/sec: 1438.07
[TRAIN] Step  7749/10000 | Loss: 2.5847 | LR: 0.000116 | dt: 712.03ms | tok/sec: 1438.14
[TRAIN] Step  7750/10000 | Loss: 2.5343 | LR: 0.000116 | dt: 719.02ms | tok/sec: 1424.16
[TRAIN] Step  7751/10000 | Loss: 2.2207 | LR: 0.000116 | dt: 705.07ms | tok/sec: 1452.34
[TRAIN] Step  7752/10000 | Loss: 2.2514 | LR: 0.000116 | dt: 709.67ms | tok/sec: 1442.92
[TRAIN] Step  7753/10000 | Loss: 1.9621 | LR: 0.000116 | dt: 708.36ms | tok/sec: 1445.59
[TRAIN] Step  7754/10000 | Loss: 2.1117 | LR: 0.000116 | dt: 709.63ms | tok/sec: 1443.00
[TRAIN] Step  7755/10000 | Loss: 1.9234 | LR: 0.000116 | dt: 710.68ms | tok/sec: 1440.87
[TRAIN] Step  7756/10000 | Loss: 2.2298 | LR: 0.000116 | dt: 726.87ms | tok/sec: 1408.77
[TRAIN] Step  7757/10000 | Loss: 2.1817 | LR: 0.000116 | dt: 741.09ms | tok/sec: 1381.75
[TRAIN] Step  7758/10000 | Loss: 1.9320 | LR: 0.000115 | dt: 747.22ms | tok/sec: 1370.41
[TRAIN] Step  7759/10000 | Loss: 2.4710 | LR: 0.000115 | dt: 742.48ms | tok/sec: 1379.17
[TRAIN] Step  7760/10000 | Loss: 2.0166 | LR: 0.000115 | dt: 744.85ms | tok/sec: 1374.77
[TRAIN] Step  7761/10000 | Loss: 1.9689 | LR: 0.000115 | dt: 717.46ms | tok/sec: 1427.26
[TRAIN] Step  7762/10000 | Loss: 1.9680 | LR: 0.000115 | dt: 712.92ms | tok/sec: 1436.35
[TRAIN] Step  7763/10000 | Loss: 2.4997 | LR: 0.000115 | dt: 712.21ms | tok/sec: 1437.78
[TRAIN] Step  7764/10000 | Loss: 1.7649 | LR: 0.000115 | dt: 715.29ms | tok/sec: 1431.59
[TRAIN] Step  7765/10000 | Loss: 1.9170 | LR: 0.000115 | dt: 712.23ms | tok/sec: 1437.73
[TRAIN] Step  7766/10000 | Loss: 2.2169 | LR: 0.000115 | dt: 710.77ms | tok/sec: 1440.69
[TRAIN] Step  7767/10000 | Loss: 2.0332 | LR: 0.000115 | dt: 706.52ms | tok/sec: 1449.36
[TRAIN] Step  7768/10000 | Loss: 1.7268 | LR: 0.000115 | dt: 714.69ms | tok/sec: 1432.78
[TRAIN] Step  7769/10000 | Loss: 1.6809 | LR: 0.000115 | dt: 716.38ms | tok/sec: 1429.41
